G,speed,peak
6,2.9000000000000004,8.121960344182567
6,3.3000000000000003,6.580621025065469
6,3.7,5.710811821922933
6,4.1,5.686494575383464
6,4.5,4.582865693976807
6,4.9,4.646464646464646
6,5.3,4.7755331088664414
6,5.7,4.975682753460531
6,6.1,5.596707818930042
6,6.5,5.0336700336700355
6,6.9,4.938271604938272
6,7.3,5.013093901982792
6,7.7,5.2861952861952854
6,8.1,5.215114104002994
6,8.5,5.611672278338945
6,8.9,5.263748597081928
6,9.3,5.263748597081928
6,9.700000000000001,6.251402918069586
6,10.1,5.4657687991021335
6,10.5,5.308641975308643
6,10.9,5.389075944631501
6,11.3,5.308641975308643
6,11.700000000000001,6.154133931911712
8,0.1,8.943135054246167
8,0.5,11.363636363636365
8,0.9,10.076692854470632
8,1.3000000000000003,12.233445566778899
8,1.7000000000000002,9.71754582865694
8,2.1,8.258511036288814
8,2.5000000000000004,6.921062476618033
8,2.9000000000000004,4.607182940516274
8,3.3000000000000003,3.7654320987654324
8,3.7,3.741114852225964
8,4.1,4.631500187055743
8,4.5,4.070332959221849
8,4.9,4.320987654320988
8,5.3,4.259259259259259
8,5.7,5.0205761316872435
8,6.1,5.129068462401795
8,6.5,4.646464646464646
8,6.9,4.769921436588103
8,7.3,4.637111859334081
8,7.7,5.314253647586981
8,8.1,4.762439206883652
8,8.5,5.27497194163861
8,8.9,4.88589599700711
8,9.3,4.887766554433223
8,9.700000000000001,5.413393191170969
8,10.1,4.938271604938272
8,10.5,5.087916199027311
8,10.9,4.938271604938272
8,11.3,5.091657313879537
8,11.700000000000001,5.8099513655069215
10,0.1,9.186307519640854
10,0.5,7.901234567901235
10,0.9,10.957725402169846
10,1.3000000000000003,12.650579872802096
10,1.7000000000000002,7.390572390572391
10,2.1,7.12682379349046
10,2.5000000000000004,6.503928170594838
10,2.9000000000000004,6.150392817059483
10,3.3000000000000003,3.4399551066217735
10,3.7,3.7111859334081556
10,4.1,3.258511036288814
10,4.5,3.456790123456791
10,4.9,3.7429854096520767
10,5.3,3.8720538720538715
10,5.7,3.8851477740366636
10,6.1,4.646464646464647
10,6.5,4.010475121586233
10,6.9,4.197530864197532
10,7.3,4.455667789001123
10,7.7,4.261129816685371
10,8.1,4.263000374111485
10,8.5,4.38458660680883
10,8.9,4.386457164234943
