G,speed,peak
14.0,1.5,7.557052001496446
14.0,1.9,5.989524878413768
14.0,2.3,6.032547699214366
14.0,2.6999999999999997,5.374111485222597
14.0,3.0999999999999996,4.173213617658063
14.0,3.4999999999999996,4.320987654320987
14.0,3.8999999999999995,3.230452674897119
14.0,4.299999999999999,4.919566030677142
14.0,4.699999999999999,3.5316124205013097
14.0,5.1,5.458286569397681
14.0,5.499999999999999,5.319865319865319
14.0,5.899999999999999,5.518144407033297
14.0,6.299999999999999,5.742611298166854
14.0,6.699999999999999,5.8099513655069215
14.0,7.099999999999999,3.391320613542836
14.0,7.499999999999998,3.294051627384961
14.0,7.899999999999999,2.9255518144407033
14.0,8.299999999999999,3.1294425738870184
14.0,8.7,3.133183688739245
14.0,9.099999999999998,3.0864197530864206
14.0,9.499999999999998,3.3071455293677516
14.0,9.899999999999999,3.361391694725028
14.2,1.5,7.48410026187804
14.2,1.9,5.826786382341937
14.2,2.3,5.794986906098019
14.2,2.6999999999999997,5.501309390198279
14.2,3.0999999999999996,4.960718294051628
14.2,3.4999999999999996,3.901982790871679
14.2,3.8999999999999995,4.064721286943509
14.2,4.299999999999999,3.4736251402918077
14.2,4.699999999999999,4.863449307893752
14.2,5.1,5.0205761316872435
14.2,5.499999999999999,5.187055742611299
14.2,5.899999999999999,5.338570894126449
14.2,6.299999999999999,5.441451552562665
14.2,6.699999999999999,5.83426861204639
14.2,7.099999999999999,5.736999625888515
14.2,7.499999999999998,3.5447063224841004
14.2,7.899999999999999,2.9629629629629632
14.2,8.299999999999999,3.1743359521137307
14.2,8.7,2.9124579124579126
14.2,9.099999999999998,3.0864197530864206
14.2,9.499999999999998,3.0864197530864206
14.2,9.899999999999999,3.1836887392442956
14.399999999999999,1.5,7.108118219229331
14.399999999999999,1.9,6.1634867190422735
14.399999999999999,2.3,5.701459034792368
14.399999999999999,2.6999999999999997,5.39468761690984
14.399999999999999,3.0999999999999996,5.372240927796484
14.399999999999999,3.4999999999999996,3.759820426487093
14.399999999999999,3.8999999999999995,4.345304900860456
14.399999999999999,4.299999999999999,3.0976430976430973
14.399999999999999,4.699999999999999,3.492330714552937
14.399999999999999,5.1,4.721286943509166
14.399999999999999,5.499999999999999,5.209502431724655
14.399999999999999,5.899999999999999,5.241301907968575
14.399999999999999,6.299999999999999,5.62663673774785
14.399999999999999,6.699999999999999,5.723905723905724
14.399999999999999,7.099999999999999,5.742611298166853
14.399999999999999,7.499999999999998,5.894126449682006
14.399999999999999,7.899999999999999,3.355780022446689
14.399999999999999,8.299999999999999,5.78937523381968
14.399999999999999,8.7,6.1578750467639365
14.399999999999999,9.099999999999998,2.9255518144407033
14.399999999999999,9.499999999999998,3.007856341189674
14.399999999999999,9.899999999999999,3.0864197530864206
14.599999999999998,1.5,7.540216984661428
14.599999999999998,1.9,5.6060606060606055
14.599999999999998,2.3,5.804339693228583
14.599999999999998,2.6999999999999997,5.368499812944257
14.599999999999998,3.0999999999999996,5.428357650579873
14.599999999999998,3.4999999999999996,3.8290310512532737
14.599999999999998,3.8999999999999995,4.61653572764684
14.599999999999998,4.299999999999999,4.1713430602319495
14.599999999999998,4.699999999999999,4.328469884025439
14.599999999999998,5.1,4.487467265245043
14.599999999999998,5.499999999999999,5.1047512158623265
14.599999999999998,5.899999999999999,5.115974560419005
14.599999999999998,6.299999999999999,5.3273475495697715
14.599999999999998,6.699999999999999,5.359147025813693
14.599999999999998,7.099999999999999,5.720164609053498
14.599999999999998,7.499999999999998,5.7538346427235325
14.599999999999998,7.899999999999999,5.555555555555555
14.599999999999998,8.299999999999999,5.950243172465395
14.599999999999998,8.7,6.174710063598954
14.599999999999998,9.099999999999998,3.0284324728769176
14.599999999999998,9.499999999999998,3.4848484848484853
14.599999999999998,9.899999999999999,3.007856341189674
14.799999999999997,1.5,7.181069958847737
14.799999999999997,1.9,5.690235690235689
14.799999999999997,2.3,5.783763561541338
14.799999999999997,2.6999999999999997,5.8698092031425375
14.799999999999997,3.0999999999999996,5.600448933782267
14.799999999999997,3.4999999999999996,5.065469509913956
14.799999999999997,3.8999999999999995,3.095772540216985
14.799999999999997,4.299999999999999,3.9431350542461656
14.799999999999997,4.699999999999999,4.031051253273475
14.799999999999997,5.1,4.4407033295922185
14.799999999999997,5.499999999999999,4.6034418256640475
14.799999999999997,5.899999999999999,4.433221099887767
14.799999999999997,6.299999999999999,5.003741114852226
14.799999999999997,6.699999999999999,4.6726524504302285
14.799999999999997,7.099999999999999,5.095398428731762
14.799999999999997,7.499999999999998,5.396558174335952
14.799999999999997,7.899999999999999,5.763187429854097
14.799999999999997,8.299999999999999,5.785634118967452
14.799999999999997,8.7,5.738870183314629
14.799999999999997,9.099999999999998,5.940890385334829
14.799999999999997,9.499999999999998,2.858211747100636
14.799999999999997,9.899999999999999,5.980172091283202
14.999999999999996,1.5,5.959595959595961
14.999999999999996,1.9,5.783763561541339
14.999999999999996,2.3,5.682753460531238
14.999999999999996,2.6999999999999997,5.69584736251403
14.999999999999996,3.0999999999999996,5.566778900112234
14.999999999999996,3.4999999999999996,5.18144407033296
14.999999999999996,3.8999999999999995,5.052375607931163
