G,speed,peak
14,2,4.9457538346427246
14,3,4.3901982790871665
14,4,4.78675645342312
14,5,4.526748971193415
14,6,4.951365506921063
14,7,5.005611672278339
14,8,4.053497942386832
14,9,4.702581369248036
14,10,4.2181069958847734
14,11,4.66704077815189
14,12,4.749345304900862
14,13,5.014964459408903
14,14,3.8795361017583248
14,15,4.4444444444444455
14,16,4.274223718668162
14,17,4.55480733258511
14,18,3.851477740366629
14,19,4.090909090909092
14,20,4.6034418256640475
14,21,3.6270108492330713
14,22,3.7429854096520767
14,23,3.696221473999252
14,24,4.25364758698092
15,0,5.5125327347549575
15,1,5.364758698092031
15,2,5.7033295922184815
15,3,5.729517396184063
15,4,5.798728020950242
15,5,5.428357650579874
15,6,5.372240927796483
15,7,5.654695099139544
15,8,5.836139169472503
15,9,5.409652076318743
15,10,5.6472128694350925
15,11,5.366629255518144
15,12,5.503179947624392
15,13,5.3554059109614665
15,14,5.43958099513655
15,15,5.422745978301535
15,16,5.592966704077816
15,17,5.33295922184811
15,18,5.321735877291434
15,19,5.523756079311634
15,20,5.707070707070707
15,21,5.686494575383464
15,22,5.480733258511036
15,23,5.325476992143659
15,24,5.484474373363263
16,0,5.8286569397680505
16,1,6.0662177328843985
16,2,5.862326973438084
16,3,5.892255892255892
16,4,5.740740740740741
16,5,5.879161990273102
16,6,5.925925925925925
16,7,5.899738121960343
16,8,5.8342686120463885
16,9,5.882903105125326
16,10,5.959595959595959
16,11,5.882903105125326
16,12,5.924055368499813
16,13,5.8473625140291805
16,14,5.774410774410773
16,15,5.910961466517022
16,16,5.817433595211372
16,17,5.776281331836888
16,18,5.813692480359148
16,19,5.798728020950242
16,20,5.8941264496820045
16,21,5.854844743733633
16,22,5.871679760568651
16,23,5.832398054620277
16,24,5.90347923681257
17,0,7.542087542087543
17,1,7.4485596707818935
17,2,7.669285447063227
17,3,7.508417508417509
17,4,7.411148522259634
17,5,7.654320987654322
17,6,7.822671156004488
17,7,7.753460531238309
17,8,7.740366629255519
17,9,7.867564534231202
17,10,7.777777777777778
17,11,7.585110362888142
17,12,7.422371866816312
17,13,7.542087542087543
17,14,7.7459783015338575
17,15,7.753460531238309
17,16,7.598204264870932
17,17,7.781518892630004
17,18,7.620650953984287
17,19,7.6150392817059505
17,20,7.618780396558177
17,21,7.586980920314254
17,22,7.474747474747477
17,23,7.717919940142162
17,24,7.547699214365883
18,0,8.007856341189674
18,1,8.239805462027688
18,2,8.056490834268613
18,3,8.464272353161244
18,4,8.208005985783766
18,5,7.9311634867190435
18,6,8.38757949869061
18,7,8.127572016460904
18,8,8.338945005611674
18,9,8.265993265993266
18,10,8.050879161990274
18,11,7.768424990647214
18,12,7.886270108492331
18,13,8.275346053123831
18,14,8.299663299663301
18,15,8.535353535353536
18,16,8.185559296670409
18,17,7.964833520389075
18,18,7.946127946127946
18,19,8.454919566030677
18,20,8.462401795735131
18,21,7.903105125327348
18,22,8.095772540216984
18,23,8.209876543209878
18,24,7.869435091657316
19,0,8.428731762065096
19,1,8.049008604564161
19,2,8.157500935278714
19,3,7.766554433221103
19,4,8.017209128320241
19,5,8.157500935278714
19,6,8.230452674897123
19,7,7.790871679760571
19,8,7.876917321361767
19,9,8.172465394687617
19,10,8.254769921436589
19,11,7.946127946127947
19,12,8.007856341189676
19,13,8.41937897493453
19,14,8.101384212495326
19,15,8.056490834268613
19,16,7.845117845117847
19,17,7.841376730265621
19,18,8.256640478862701
19,19,7.835765057987282
19,20,8.439955106621774
19,21,8.056490834268613
19,22,8.075196408529742
19,23,8.221099887766552
19,24,7.919940142162363
20,0,8.082678638234194
20,1,7.7272727272727275
20,2,8.166853722409279
20,3,7.616909839132062
20,4,8.002244668911338
20,5,7.807706696595585
20,6,7.8993640104751215
20,7,8.007856341189676
20,8,7.8301533857089405
20,9,8.013468013468014
20,10,8.092031425364759
20,11,7.689861578750468
20,12,7.867564534231202
20,13,7.760942760942763
20,14,7.790871679760571
20,15,8.55780022446689
20,16,8.236064347175459
20,17,8.251028806584362
20,18,7.684249906472129
20,19,8.359521137298916
20,20,7.989150766928547
20,21,7.947998503554062
20,22,7.8713056490834274
20,23,7.985409652076318
20,24,7.953610175832398
21,0,8.634493078937524
21,1,7.7497194163860845
21,2,7.73475495697718
21,3,8.95248784137673
21,4,7.6936026936026956
21,5,8.073325851103629
21,6,8.582117471006361
21,7,7.691732136176583
21,8,8.224841002618781
21,9,8.062102506546951
21,10,8.812196034418257
21,11,7.938645716423495
21,12,8.232323232323234
21,13,7.89749345304901
21,14,8.320239431350544
21,15,8.546576879910214
21,16,7.985409652076322
21,17,8.161242050130939
21,18,8.269734380845492
21,19,8.234193789749346
21,20,7.682379349046017
21,21,7.721661054994389
21,22,8.039655817433596
21,23,8.245417134306024
21,24,7.884399551066219
22,0,8.903853348297792
22,1,8.580246913580247
22,2,8.634493078937524
22,3,8.696221473999254
22,4,8.39880284324729
22,5,8.312757201646091
22,6,8.323980546202769
22,7,8.228582117471008
22,8,9.240553684998131
22,9,8.2996632996633
22,10,8.591470258136923
22,11,9.725028058361392
22,12,8.249158249158251
22,13,10.370370370370368
22,14,8.945005611672277
22,15,9.519266741488963
22,16,9.15263748597082
22,17,7.9218106995884785
22,18,8.411896745230079
22,19,8.054620276842499
22,20,9.042274597830154
22,21,8.312757201646091
22,22,10.91470258136925
22,23,8.967452300785636
22,24,8.208005985783764
23,0,8.264122708567157
23,1,7.89188178077067
23,2,8.436213991769549
23,3,7.992891881780772
23,4,7.925551814440705
23,5,7.719790497568276
23,6,7.667414889637112
23,7,8.032173587729144
23,8,7.644968200523755
23,9,7.549569771791996
23,10,7.607557052001496
23,11,7.283950617283951
23,12,8.370744481855594
23,13,8.400673400673401
23,14,8.237934904601573
23,15,8.432472876917322
23,16,7.927422371866817
23,17,7.805836139169473
23,18,8.686868686868689
23,19,8.896371118593342
23,20,8.206135428357651
23,21,7.929292929292929
23,22,8.314627759072204
23,23,7.878787878787882
23,24,7.2671156004489355
24,0,8.174335952113731
24,1,7.873176206509541
24,2,8.96558174335952
24,3,7.6992143658810335
24,4,7.254021698466143
24,5,7.927422371866815
24,6,8.888888888888888
24,7,9.22745978301534
24,8,8.21174710063599
24,9,8.043396932285821
24,10,8.034044145155256
24,11,7.850729517396183
24,12,7.86008230452675
24,13,9.031051253273477
24,14,8.60082304526749
24,15,8.181818181818182
24,16,7.934904601571268
24,17,8.18742985409652
24,18,8.028432472876919
24,19,8.209876543209878
24,20,7.390572390572392
24,21,9.249906472128693
24,22,7.472876917321362
24,23,8.035914702581369
24,24,8.5447063224841
25,0,7.2989150766928566
25,1,7.9311634867190435
25,2,7.72166105499439
25,3,8.855218855218851
25,4,7.128694350916575
25,5,7.356902356902357
25,6,7.435465768799103
25,7,7.824541713430603
25,8,7.543958099513655
25,9,8.692480359147028
25,10,8.294051627384961
25,11,8.812196034418257
25,12,7.121212121212123
25,13,7.278338945005612
25,14,7.465394687616912
25,15,7.837635615413393
25,16,8.559670781893004
25,17,7.467265245043023
25,18,7.3699962588851475
25,19,7.873176206509541
25,20,7.572016460905349
25,21,8.179947624392067
25,22,6.950991395435841
25,23,8.108866442199774
25,24,7.6112981668537225
26,0,7.465394687616911
26,1,7.405536849981296
26,2,7.798353909465022
26,3,7.265245043022822
26,4,7.581369248035916
26,5,7.7684249906472145
26,6,7.873176206509541
26,7,7.923681257014593
26,8,6.885521885521888
26,9,7.1604938271604945
26,10,7.50280583613917
26,11,7.790871679760571
26,12,7.138047138047138
26,13,7.609427609427612
26,14,8.088290310512532
26,15,7.570145903479237
26,16,6.883651328095772
26,17,7.452300785634121
26,18,7.667414889637112
26,19,8.05649083426861
26,20,8.037785260007485
26,21,7.4635241301907955
26,22,7.600074822297045
26,23,7.882528993640107
26,24,7.444818555929668
27,0,7.297044519266742
27,1,7.904975682753459
27,2,7.441077441077441
27,3,7.444818555929668
27,4,6.990273101384213
27,5,6.730265619154508
27,6,7.080059857837638
27,7,7.121212121212123
27,8,7.224092779648335
27,9,7.0445192667414895
27,10,6.9135802469135825
27,11,7.618780396558174
27,12,7.295173961840629
27,13,7.074448185559298
27,14,7.1791994014216245
27,15,7.375607931163487
27,16,7.255892255892255
27,17,7.298915076692856
27,18,7.233445566778901
27,19,7.459783015338572
27,20,7.310138421249532
27,21,8.144407033295922
27,22,7.233445566778902
27,23,7.1137298915076705
27,24,7.641227085671531
28,0,7.06322484100262
28,1,7.409277964833522
28,2,7.207257762813318
28,3,7.246539468761691
28,4,6.915450804339693
28,5,6.560044893378228
28,6,7.355031799476245
28,7,8.2996632996633
28,8,6.799476243920688
28,9,7.261503928170597
28,10,7.542087542087543
28,11,7.72914328469884
28,12,6.416011971567527
28,13,7.9143284698840235
28,14,7.368125701459036
28,15,7.297044519266742
28,16,6.485222596333708
28,17,6.805087916199027
28,18,6.885521885521888
28,19,7.3550317994762455
28,20,7.927422371866815
28,21,6.950991395435841
28,22,6.945379723157501
28,23,7.237186681631126
28,24,7.480359147025815
29,0,7.315750093527873
29,1,7.448559670781893
29,2,7.8675645342312
29,3,8.110736999625889
29,4,7.048260381593716
29,5,7.9124579124579135
29,6,7.0725776281331845
29,7,7.628133183688741
29,8,7.536475869809202
29,9,7.261503928170597
29,10,7.0856715301159765
29,11,7.777777777777778
29,12,7.845117845117847
29,13,7.282080059857838
29,14,7.1286943509165726
29,15,7.506546950991397
29,16,7.338196782641227
29,17,7.259633370744481
29,18,7.403666292555182
29,19,7.787130564908343
29,20,7.153011597456043
29,21,6.7620650953984285
29,22,7.413019079685748
29,23,7.171717171717173
29,24,6.994014216236439
30,0,7.368125701459035
30,1,7.456041900486344
30,2,6.829405162738496
30,3,7.098765432098767
30,4,7.319491208380097
30,5,7.035166479610925
30,6,6.6311260755705215
30,7,7.789001122334456
30,8,7.1417882528993655
30,9,7.085671530115975
30,10,8.024691358024691
30,11,7.48410026187804
30,12,7.197904975682754
30,13,7.218481107369996
30,14,6.556303778526001
30,15,7.682379349046017
30,16,8.413767302656193
30,17,6.9135802469135825
30,18,7.457912457912458
30,19,7.014590347923682
30,20,7.626262626262628
30,21,7.059483726150392
30,22,8.118219229330341
30,23,6.932285821174711
30,24,6.546950991395437
31,0,6.651702207257763
31,1,7.029554807332586
31,2,6.844369622147401
31,3,6.741488963711188
31,4,7.139917695473253
31,5,6.719042274597831
31,6,6.692854470632247
31,7,6.402918069584737
31,8,7.285821174710064
31,9,7.166105499438832
31,10,7.093153759820428
31,11,7.656191545080434
31,12,6.7246539468761695
31,13,6.548821548821549
31,14,6.335578002244669
31,15,7.109988776655443
31,16,6.879910213243548
31,17,6.91919191919192
31,18,7.050130939019827
31,19,7.751589973812197
31,20,6.8219229330340445
31,21,6.8219229330340445
31,22,7.47100635989525
31,23,6.9715675271230815
31,24,6.885521885521887
32,0,13.726150392817061
32,1,14.274223718668166
32,2,13.722409277964836
32,3,12.618780396558176
32,4,14.270482603815939
32,5,6.851851851851853
32,6,14.732510288065846
32,7,13.61391694725028
32,8,7.035166479610925
32,9,14.040404040404043
32,10,13.217358772914329
32,11,13.656939768050881
32,12,6.638608305274973
32,13,13.875794986906099
32,14,6.578750467639357
32,15,6.300037411148522
32,16,6.909839132061356
32,17,6.526374859708193
32,18,13.748597081930413
32,19,14.128320239431353
32,20,13.795361017583243
32,21,14.31537598204265
32,22,15.544332210998881
32,23,14.951365506921064
32,24,12.9536101758324
33,0,22.06883651328096
33,1,21.185933408155638
33,2,13.759820426487096
33,3,22.018331462775908
33,4,21.997755331088662
33,5,21.48896371118593
33,6,13.988028432472875
33,7,21.44968200523756
33,8,21.924803591470265
33,9,21.85185185185185
33,10,21.41788252899364
33,11,21.739618406285075
33,12,21.015712682379355
33,13,21.907968574635248
33,14,21.260755705200157
33,15,21.425364758698095
33,16,21.315001870557424
33,17,21.982790871679764
33,18,21.689113355780023
33,19,21.558174335952113
33,20,21.53572764683876
33,21,21.627384960718302
33,22,21.511410400299287
33,23,21.670407781518893
33,24,13.690609801720916
34,0,21.861204638982414
34,1,22.265245043022823
34,2,21.928544706322487
34,3,21.303778526000745
34,4,21.539468761690987
34,5,22.128694350916575
34,6,22.63000374111486
34,7,21.589973812196035
34,8,21.57500935278713
34,9,20.75570520014965
34,10,22.35690235690236
34,11,21.487093153759822
34,12,21.243920688365137
34,13,21.728395061728396
34,14,22.648709315375985
34,15,22.083800972689858
34,16,22.205387205387208
34,17,21.210250654695106
34,18,21.08305274971942
34,19,21.045641601197158
34,20,21.69846614291059
34,21,21.595585484474377
34,22,21.584362139917694
34,23,21.45155256266368
34,24,20.82304526748971
35,0,143.77852600074826
35,1,151.11672278338943
35,2,143.28095772540217
35,3,143.53161242050138
35,4,143.13879536101763
35,5,136.55069210624768
35,6,144.59595959595958
35,7,143.4006734006734
35,8,143.78039655817437
35,9,143.49794238683128
35,10,136.21025065469513
35,11,143.54096520763187
35,12,143.52413019079688
35,13,143.52413019079688
35,14,144.42573887018332
35,15,144.26487093153762
35,16,150.46389824167602
35,17,144.0871679760569
35,18,143.7111859334082
35,19,143.26038159371495
35,20,143.7111859334082
35,21,143.31462775907218
35,22,143.57837635615417
35,23,142.99102132435468
35,24,143.44930789375238
36,0,22.62065095398429
36,1,21.75084175084175
36,2,22.14178825289937
36,3,24.21623643845866
36,4,20.196408529741863
36,5,21.85185185185185
36,6,21.49644594089039
36,7,20.80059857837636
36,8,21.352413019079687
36,9,21.573138795361015
36,10,22.02768424990648
36,11,22.321361765806216
36,12,21.434717545828658
36,13,186.82566404788628
36,14,186.28133183688743
36,15,185.9745604190049
36,16,186.0269360269361
36,17,186.1204638982417
36,18,186.42910587355038
36,19,186.02319491208385
36,20,179.05349794238685
36,21,185.94089038533485
36,22,186.31500187055744
36,23,186.28881406659184
36,24,178.90011223344555
37,0,208.47362514029183
37,1,200.3086419753086
37,2,208.3408155630378
37,3,200.44519266741486
37,4,21.941638608305283
37,5,200.5031799476244
37,6,207.97231575009357
37,7,207.41863075196412
37,8,21.32061354283577
37,9,207.7609427609428
37,10,21.589973812196035
37,11,200.1384212495324
37,12,207.86195286195286
37,13,22.18481107369997
37,14,214.502431724654
37,15,20.722035166479614
37,16,200.1664796109241
37,17,221.88552188552197
37,18,21.997755331088662
37,19,207.44107744107745
37,20,207.14927048260384
37,21,22.27833894500561
37,22,201.66292555181442
37,23,21.545080433969325
37,24,21.56004489337823
38,0,229.3004115226337
38,1,236.705948372615
38,2,22.287691732136178
38,3,222.1623643845866
38,4,222.2615039281706
38,5,20.998877665544327
38,6,21.369248035914712
38,7,222.351290684624
38,8,23.019079685746355
38,9,229.45566778900115
38,10,21.649831649831654
38,11,215.50879161990275
38,12,222.020202020202
38,13,20.935278713056487
38,14,222.12869435091665
38,15,21.924803591470265
38,16,230.04115226337447
38,17,21.494575383464273
38,18,229.85409652076325
38,19,222.2334455667789
38,20,22.340067340067343
38,21,222.8488589599701
38,22,236.6984661429106
38,23,215.61541339319118
38,24,229.1937897493453
39,0,13.179947624392069
39,1,16.217732884399556
39,2,223.11447811447812
39,3,229.9401421623644
39,4,6.445940890385335
39,5,222.3569023569024
39,6,237.09502431724653
39,7,236.83875794986903
39,8,236.70781893004119
39,9,13.428731762065096
39,10,229.47811447811446
39,11,236.6835016835017
39,12,229.3976805087917
39,13,223.29218106995887
39,14,229.8858959970071
39,15,229.9214365881033
39,16,236.49083426861202
39,17,236.90048634493084
39,18,229.76430976430981
39,19,7.0407781518892625
39,20,20.59670781893004
39,21,229.79049756827538
39,22,14.193789749345308
39,23,236.54320987654324
39,24,14.429479985035538
