G,speed,plvD_r,pliD_r,aecD_r,plvT_r,pliT_r,aecT_r,plvA_r,pliA_r,aecA_r,plvB_r,pliB_r,aecB_r,plvG_r,pliG_r,aecG_r
40,0,0.002069423818743632,-0.017360966747275875,-0.016924071184333988,-0.022059309048602482,0.02471838978989331,0.016442866459178786,-8.583859836904714e-05,-0.01199071201212392,-0.020051781846522752,0.011398526778359215,0.05872921616000289,0.014505745982098747,-0.023306497866975754,-0.00033684685540625095,0.04339228182711483
40,2,-0.049436126815440615,0.031620934370770654,-0.0282226003408953,0.0043985874220016105,0.02608031475140391,0.010532613676796525,0.0142399062331965,0.0007448472029661823,0.0011642337663680454,0.02248109789630053,-0.020196272823702344,-0.0037672251223653556,-0.0013116639231661273,-0.008416251637719896,0.012862358582071224
40,4,0.004310025429847421,-0.04585043962159181,-0.0007575454096499674,0.0008253521287789422,-0.005819389768835013,-0.002458463985203463,-0.0006885811171622669,-0.052725486205162764,-0.0015234369547487115,0.04041835596023836,0.01167502694640203,0.0012913562170952563,0.02064145736418403,-0.02048229620480812,0.010614934913136717
40,6,-0.0008976277109466852,-0.001483519810109615,0.007239613138774997,0.006504411366783273,-0.009738383633465283,-0.04803101450049365,0.00928170085935639,-0.02566262461382705,0.008638548092563446,0.0004825273607026341,0.01400787661467176,0.025552731131720133,0.0021651839869149658,0.025360303336386985,0.03704590773478323
40,8,0.0010154269509382561,-0.033756952156207394,-0.01271293775505902,-0.033967124583505696,-0.041874594048391736,-0.0317968850718317,0.023443397714660495,0.0072291567809660996,0.004343608470454137,0.011364829367647725,0.024248033859028927,-0.0004853858798440907,-0.01795755493953824,-0.01118218578352076,-0.011583979894765674
40,10,0.011342703206196581,-0.03825606597609719,-0.02654992176834067,-0.01160302596744099,0.0031771969195695297,0.023242724354515663,-0.013530865195796967,-0.010612693760450905,-0.009733467200791126,0.047332553243574424,0.02492784674352674,0.004266233284480579,-0.024532987111172206,0.0064290942815953935,0.008982155020420695
40,12,-0.012070296957138894,0.010774216706462858,-0.022594639809780555,0.002075165097515087,-0.019921525876061042,0.008250210603133806,0.026857647364667135,0.01912591415647522,-0.005074957541262391,-0.02641507144862583,-0.013545478858840974,0.010827289538070838,-0.008949680097815585,0.012051547611107492,-0.0010800873608446918
40,14,0.0029629126189879003,-0.021904608576754386,-0.01728727755236541,0.0069961182700654535,-0.013333561281608779,-0.04293281695181809,-0.004341405485694206,0.0006953391027552174,-0.04282619910962405,0.024328662015769366,0.03151427824386074,-0.013405746364505334,0.04037974469005977,0.00494257344815339,-0.0309907104326228
40,16,0.03446107963967417,-0.0019843779874213004,0.006189986501540436,-0.008304538652633442,0.014345910040738367,-0.03246164767185917,0.025148178996154937,0.051650280745828295,-0.000106874118696771,0.004012681634540437,-0.014648569909697989,-0.011040263365262419,-0.01752117052720533,0.02600261377619742,-0.014319225821863131
40,18,-0.025387815414200366,-0.028674420534516555,-0.014912839646792861,-0.038795675247485596,-0.018918972153352098,0.015509570116390373,0.007062411759602228,-0.015768229377953004,-0.010805701114843655,-0.0007880926585350989,-0.02320860339531066,-0.02208760171335659,0.0004009475632384175,0.00813442946948447,-0.02748276257641201
42,0,-0.001358516772833335,-0.0051382811278679235,-0.04287660064095955,0.026812752019110802,0.007742548708335496,-0.001975609494935364,0.0013807680012536024,0.0070760078899016155,0.019156205688705154,-0.03619048481838837,-0.027104832993919713,-0.018250427596234436,0.0022597960332862072,0.0037085870495420373,0.020366702212528193
42,2,0.0074611484793627334,-0.007965316455104125,-0.019856531173956728,0.04661432814859469,-0.001935881807300853,-0.006900389665020834,-0.00038166584795902456,0.018809981440594564,0.02087362137722241,0.025124654304993783,0.012451967110045415,0.005890421954614583,-0.00537129699759321,0.002430610428465789,0.002412467125542038
42,4,-0.02495465789093796,-0.021192116800447473,-0.013647418132852607,-0.007305310099154045,-0.007709878136733034,-0.010229795726256938,-0.02073459866993577,0.023369197507893628,-0.0010414834652634338,0.047106932162623696,-0.007930529820064468,0.024667620468172544,0.026069949917477995,0.011171254546656375,0.012587495982835872
42,6,-0.005749646545944625,-0.02109723698623231,0.02743342104175161,0.0025211276700683118,-0.040343488310760345,-0.0012828366552903613,0.00781721079892545,-0.009388257960927127,-0.02001611937477309,0.006333768082306903,0.01783477472491332,-0.005832014291514743,-0.0026333811284189133,0.01245322751885365,-0.0509864572056732
42,8,-0.03502555362563389,0.03492240957861193,0.004063688816965605,-0.006381800159995435,0.0017467476625452883,-0.0033600926973876484,-0.008864669468206179,0.019099674086191436,-0.014373554294692855,-0.0151400998103344,0.0042858496651804615,-0.024243714980162378,0.03322774500261391,-0.015236036733770627,0.02576864423599078
