G,speed,plvD_r,pliD_r,aecD_r,plvT_r,pliT_r,aecT_r,plvA_r,pliA_r,aecA_r,plvB_r,pliB_r,aecB_r,plvG_r,pliG_r,aecG_r
0.0,0.5,-0.012789643133933359,-0.05401192581298563,-0.05614804419671367,-0.021695118321294924,0.012373633330636834,-0.006010547925228627,0.016294060201600614,0.023919529768987303,0.006881214382889554,-0.019834184047806132,0.004044148815377419,0.007790490071762471,0.0052016904835181016,0.02262498898522996,-0.01689932089926909
0.0,1.0,0.00813813605907255,-0.032644067437582996,-0.021359971043766676,0.026519266666851695,0.04024669519369642,-0.01802183062274838,-0.009807618799171155,0.009062233659916924,-0.02539024661863642,0.012732523581545765,0.0035609487805097944,0.03709853572607319,0.00455454161134118,0.017602025272693833,-0.02063877712910493
0.0,1.5,-0.004998147022492616,-0.009523266997118208,0.0008781623858891957,-0.04324333585050557,0.0014159914592764826,-0.020035526772258328,0.004347142839118343,-0.003151918011684369,-0.029904078307540317,-0.029580661865875334,-0.012659088729733784,-0.034691506130148854,-0.05579700508660353,-0.008339973542473844,0.006475102795533463
0.0,2.0,-0.03651582167862949,-0.04504342726213335,0.015666432252519544,0.03892800421714404,-0.013442353430681826,0.02371381739623892,0.011570432957374508,0.016543459453572534,-0.014966407077082845,0.012415040179262872,-0.007473827030907388,-0.011976484085067025,0.015490412646182153,0.0030576145499155247,0.0028012918086285582
0.0,2.5,-0.004318717698257907,0.02132516380848256,0.04606969138995349,0.020217844511022865,-0.028670184718503036,0.013280826887012452,0.020079476748672498,0.002836141597481795,-0.019836658210916774,-0.006736130280511496,-0.036301336796990304,-0.005377237680897047,0.018510089148154593,-0.007816211759388816,-0.02394077515596633
0.0,3.0,0.0007361828453018404,0.009708162733532318,-0.0064664533339634615,-0.014628585431067147,0.011496755244234035,0.029553582299477264,-0.004598395300045959,0.011998480704170035,-0.003660998582813078,0.016987326998460898,-0.011847929779048158,0.024935584082023322,-0.011414473828571955,0.010692865744611322,-0.022261675315179936
0.0,3.5,0.009139827568151541,0.03968251601429671,-0.02177188491441893,0.002966104611975868,0.002284408454433163,-0.01637271694694002,-0.012391182210198708,0.032891870040462116,0.01892760042355378,0.020633643705812166,0.0370567658967186,-0.019339535243167495,0.021250405731870117,-0.031862867595494386,-0.016023202322747773
0.0,4.0,-0.0021820491828044657,-0.04073793043942888,0.01128477877406623,0.006884402608547234,-0.05505919990763595,0.020186721113575466,-0.020141745383659693,-0.015571785844261698,-0.008818341375971313,0.006273153137129685,-6.14244394700848e-07,-0.012018434394176762,0.017468723713887233,0.03422942124566559,0.009194668614825966
0.0,4.5,-0.009541135239058335,0.003344728016659556,0.0031804473964456817,-0.005136878583048595,-0.005891076148280293,-0.023827046666927806,-0.0008801142955911862,-0.028584967826360597,-0.0016142709339055387,0.010273002640061259,0.005781309456053013,-0.00016285935594182355,0.004154733181826018,0.011019762824402918,0.022277746316562166
0.0,5.0,0.018716510369977533,0.023132025384583067,-0.004022561986283652,0.017754871793995926,-0.043194998594078875,0.004856250371374696,-0.007718263566241737,0.02055621108753637,-0.02796732410941379,0.002115434249180094,-0.01847903852538032,0.027529036542776646,-0.0008170144311522471,-0.002880840845900428,0.01577750291206224
0.0,5.5,0.0049918820344015055,0.04318998448344834,0.06052534393495384,0.00250387847242508,-0.021460617727913266,-0.011717259014241444,0.01324777554835532,-0.0042873721283722774,-0.03427106520441259,0.011767268511546431,-0.019278030591494858,-0.004966227060087572,0.0006531728430690768,0.008114642531243063,0.014545859918474733
0.0,6.0,-0.006786244258748105,-0.029095515825881803,0.02670421574731225,-0.003882538001394752,0.009312001241546262,0.010754408997110283,0.009049374636426384,0.020007522168750787,0.011393010890635658,0.022379529593154205,0.007215934717453402,0.00319289928956334,-0.03931612591639709,-0.008190003872775667,-0.006685049728865381
0.0,6.5,0.010629981536872956,0.03047808015478854,0.015876511624044715,-0.011422566066473737,-0.005973225387595609,-0.0009651812509624168,-0.00289415943559378,0.007621153405514115,0.01366310359098213,0.04415923774445122,-0.02245196337421497,-0.034702641142750575,-0.003184229372765566,-0.008086872131578035,0.02134629165842508
0.0,7.0,0.009040176775917138,0.009370177586138534,0.008017441702279113,0.0006163393732950651,-0.024000571527292208,0.007762897087752908,0.005168256547757192,0.03243730706337161,0.047247299905307655,0.007373142791726032,0.010264400540539585,4.9489465877300604e-05,-0.005496074614088999,-0.008975141104977753,0.03622627298584154
0.0,7.5,0.0019259479512483467,-0.014582804324263229,-0.021724990344503103,-0.01801536921788435,-0.02226781964282508,-0.0087176436609685,-0.006475252240847142,0.019402025108894033,0.011992886278850859,-0.003322433188738163,-0.008431717200345835,-0.019074194599816338,-0.010302342229299814,-0.006952967701007816,-0.013044057011651738
0.0,8.0,0.046985895296546405,-0.01608727903599732,0.031648038665599176,0.0027432346641634085,0.023641298535014007,-0.00274061028771597,0.009168317376560257,-0.0028476287377935112,-0.01467596514600192,-0.027712989410434305,0.012251046960757177,-0.010958515524012552,0.007541246022028898,-0.006106352221750107,-0.026532955618081375
0.0,8.5,-0.0037492350988826647,-0.006358014775285113,0.003413584032575844,0.004866306635954834,0.01586097965427635,0.013646171931488326,0.001054408974291948,-0.014538430907033903,0.012208650025674101,0.03570579879350317,-0.006235159463654897,0.047322812148350366,0.029963677394268598,0.026592868910239344,0.033658327146661136
0.0,9.0,-0.024533744396464687,-0.005658282488954414,-0.030598068874655347,0.013837878914923921,0.06736870604830947,-0.025713132315644368,-0.004837808620349397,-0.002719212325965068,-0.036754974335475685,-0.002005187609737745,0.03028895940275236,0.029349280741771473,0.031275451168596376,0.004041038385361816,-0.020101732885656216
0.0,9.5,0.010229624117100771,0.02923561134712036,-0.036086144528999185,-0.035774316200494205,0.00591706146257091,0.021451989691061397,-0.03476017067663165,-0.018602498976482185,-0.014849771038126486,0.028168553303677787,-0.033179873619330516,0.011381121912736054,0.006817264546921397,0.013700533468464048,-0.01403542621522163
0.0,10.0,-0.04111960340055454,-0.026058655220885244,-0.007428243728515588,-0.032804402043511406,0.010715983306208906,0.0025466168607705827,-0.003877830077390376,-0.058549351665277374,0.02444679579983823,-0.03440308688471465,-0.025589629439757577,-0.020526611789109354,-0.04638843558928783,-0.015385708505899346,0.006953746221818493
0.0,10.5,0.03514766286450309,0.02765992412715823,0.014214765742533747,-0.01653332586593845,0.0051268364044419305,0.06137220080582528,0.011087891940353641,0.009335165818480564,-0.011483047713438572,-0.02343609660561971,0.006159188349153744,0.00019300234711888727,0.014673785339757559,0.010190059786086957,-0.02943586458146651
0.0,11.0,0.031859744156076175,0.0015591584291225883,0.038769639111512405,-0.03583915057404034,0.04344135261296146,0.03834006477641499,0.035731945563901045,-0.056124539008485436,-0.029810651055987247,0.016394013099759904,-0.012953085126878545,0.01003210356823428,0.017485125577069407,-0.027560061075315282,0.01119013255156182
0.0,11.5,0.010895303973977317,-0.000574939474217615,-0.02270412577737696,0.018754253488801616,0.007292971726649196,-0.05128797303535764,0.05192490997566027,0.01433465668625572,0.029124393164083807,0.0011988868305869607,0.003977115262496941,0.005204776589230017,0.03581825866538538,-0.017240275143694306,-0.02135851379239604
1.0,0.5,-0.005163308247488049,0.01875009002958764,0.05767671592469694,0.026018979352265166,-0.04002032353134293,-0.0001470829592829402,-0.03084580497758725,0.004632019681084488,0.02681219196386524,0.014301256814720593,0.02998085286020784,0.07326051196227164,0.0023786760728377676,-0.01119419978625029,-0.009775554959191409
1.0,1.0,-0.010483350140174617,-0.016805716704483206,-0.028346181072301586,-0.004668734876545212,0.00693456397708827,-0.016468133415068243,-0.020565200009865534,0.03541114539611692,0.03123339782763398,0.02519096016719016,-0.010503230954093239,0.008935590015206921,-0.006031849425282839,-0.02220326331767352,0.025131506954456526
1.0,1.5,0.021620563064448824,-0.013428265920283303,0.0031359819615643905,-0.01554160813474867,-0.01603327554444538,0.005590271255884367,-0.03383947850270399,0.016971335453421697,0.04420434502518428,-0.0007715052828052941,0.010753787101370193,-0.008944730455638652,0.01466355628375684,-0.0177284262225602,-0.02804613883570446
1.0,2.0,-0.0066682109975113365,0.01812016239540312,-0.050559509457394645,0.041964395371322794,-0.017937915088139713,0.008342786247718939,-0.020135007249399466,-0.005804036889160617,-0.028821841638154575,-0.0195050976368121,0.029149929888952004,-0.010330752973662231,0.016138194025881833,-0.0156810418540891,-0.012068198067434541
1.0,2.5,0.041271016261692134,0.008779343744630188,0.041324468422639156,0.02910218942535946,-0.001339216269466216,-0.017457978267457003,0.020879585120334634,0.01674228752836921,0.019424412473529388,-0.005127921006708145,0.0036115613646046023,0.02781773129941383,0.028583115803470394,0.002468468872053965,-0.015212212304266838
1.0,3.0,-0.029283807642200083,-0.008421596742853865,0.002377306582581922,0.0323860444296096,0.01987727372351616,-0.04636921410872495,0.0007576661906026281,-0.013042592326753815,0.02328224237167651,-0.02832197581645,-0.0027815691689252547,0.0227107728041534,0.012213550477519222,0.020114676943305574,-5.625145108430631e-05
1.0,3.5,-0.0037659961128967824,-0.010778834807305753,0.010025308909248283,0.005945594595770651,0.010871697005847782,0.025273757403971593,-0.012416078222937681,-0.015555048271060322,-0.022813356933170267,-0.007312387737300413,-0.0026605062938729286,-0.0123526119866806,0.03561134981905857,-0.007250471823914085,0.03163469800666107
1.0,4.0,-0.014784490538032068,-0.05092590655013827,-0.022713311948760282,-0.011637959419999571,-0.022673113820579176,0.015503793984124143,0.0016069458853390337,0.015942327519885165,0.0015454940976290443,0.007511434446653727,0.00591460207084436,-0.0015245426404150166,-0.0033687970782801824,0.010724232212290975,-0.020339008478850066
1.0,4.5,-0.014710772998933424,0.008560097411451275,-0.019029385984090742,0.009004162197148132,-0.05254134892496971,0.0075833926538252565,0.01024450884029863,-0.012845895626639412,0.06832068396767575,-0.016102610005100843,-0.005367819038535441,0.023203217278880677,0.02173332654154099,0.02586038628823102,-0.03023946575007664
1.0,5.0,0.00689190947530221,0.040004226314190615,-0.013661247614025105,0.0221496472981792,0.002756271592505818,0.024729799244279784,-0.035451154924644346,-0.004929122789338892,0.007409214280461112,0.007133105076888533,0.01662534313321343,-0.0550996777190281,0.047378641700629595,0.012507587335240414,-0.025103617532289985
1.0,5.5,-0.007403419192076974,0.03794771939218888,-0.015354899478019907,0.010591952514036078,-0.03738919656797584,0.009913966777264499,0.024670336243206307,-0.015612270765243116,0.027222632165536744,0.005514789110502034,-0.019316799353682055,-0.01555923081837342,0.017933089562702578,-0.017725793780957493,-0.0012725869881335312
1.0,6.0,-0.0029910055399107265,-0.041872241449148806,-0.01836807226936262,0.01478903517196521,-0.0123397341603417,-0.008997029507354266,0.0234759385331753,-0.004528829379411224,0.024366807892211826,0.042249948464855094,-0.01158927129690928,0.03224725683271592,0.015236834936328847,-0.00804260048910479,0.008720027712726217
1.0,6.5,0.05845054309709662,0.0068381877935258725,-0.015008752398681522,-0.00033881990372361897,0.01971895902259638,-0.021111929448176737,0.031998213600045886,-0.01744401372866847,0.012461525206027257,0.028834652475628643,0.020124770210174326,0.005487716307913802,-0.025901874495000903,0.01608786108510471,0.017976280300296747
1.0,7.0,-0.008679248018649836,0.0016044972789337761,-0.005425899311591444,0.010041748099492147,-0.007134021375659314,0.02684425518534743,0.058178231044442516,-0.005178662177128482,-0.008254455423300163,0.0167191120834098,0.008837000884909648,0.0016508032855573635,0.01537907876540213,0.005814321160401665,0.013901016776775223
1.0,7.5,-0.009080629678344972,-0.01419111858680326,0.08973189495808721,0.04788284102093036,-0.020887702308133853,0.006507432595625453,0.025561845003813023,0.022957479315005937,0.014970330022869047,0.006379828586487427,0.01130181495205536,-0.013261074980869293,-0.005217526621488702,-0.015300116243600677,-0.019197417602418724
1.0,8.0,-0.012700918431960539,0.035288820462692404,-0.021621501425757108,0.018659801945944802,0.017911462391210185,-0.009577868890994575,0.035916486296927785,0.03115641459000947,-0.004134210626417039,-0.006680645605925043,0.005054459662728545,-0.009904962177614487,0.0003476804105037036,0.03540484239204924,-0.00956745530657159
1.0,8.5,-0.0331467627720121,-0.010839501726657815,-1.4335765391256004e-05,0.022773088475728186,0.012076721867431523,0.0019847800633318326,0.0624531833359354,-0.017543537999100384,-0.0062370241601310645,-0.016699697673142787,0.00021689291442784003,-0.00730386254806103,-0.026272682250252956,0.014209692079320343,0.012234145604482837
1.0,9.0,0.034549952165710586,-0.03902934545797221,0.035590222698504696,0.022796549953188285,-0.0045804987965314,0.022930536205229463,0.027038836118103093,0.00475797221264804,0.02818921404568438,0.010812571256282254,0.050435457846900573,0.028666961156919444,-0.005458615746303694,-0.008145588804449162,0.002598968892078741
1.0,9.5,0.025841944584657724,-0.007643868204729443,0.04512638658057904,0.07486676599210856,0.027716563949376993,0.01608010895887694,0.012265942312178984,0.0011373627119163252,0.009500933496543282,-0.0005323679056264219,-0.024790757655898953,-0.01796881898533165,-0.012104288122743565,-0.031532744527549596,0.013541448476876173
1.0,10.0,-0.03245909096410713,-0.02092570243883909,0.042947339299493174,0.005472304970829268,0.003261533084772857,0.014985460347126464,0.055909331777834984,0.028273663448180244,0.030333692781021264,-0.010923062210944311,0.05555241346575243,-0.02256152201978017,-0.0006302325851394382,-0.01278796516584817,0.03000305991394841
1.0,10.5,-0.013050343313818843,0.007758106399740287,-0.019706351686157517,0.060610540726867675,0.027041595282699293,0.0205380867320533,0.05943898730128321,0.04018366971479318,-0.03095486808704948,-0.0235701947334927,-0.004937483641015361,-0.03627168756241585,-0.009119097980642357,-0.005651360765699181,-0.00786417769119517
1.0,11.0,0.04265359239023135,-0.025431898229208858,-0.01970525562475714,-0.010940617756152574,-0.023131347513492977,-0.011728263710480878,0.05798376096917948,-0.00020448862278132907,0.09603285311488527,0.01731851448669401,-0.027087232201264518,-0.005757939851058888,-0.008861012751256385,0.024527501371236732,-0.034436939958735605
1.0,11.5,0.012149675419560501,0.03672470111734531,-0.01550286254045379,0.057971490354794104,0.00013678321646103786,0.010329546633393279,0.053174410647446615,0.00030999914358752055,-0.01678193617976009,-0.009851796710447818,-0.00868944390692234,0.015051351637760732,-0.0015817476377693472,0.03857273325672863,0.028868534625928883
2.0,0.5,0.05386316893924621,-0.00018621550112813014,-0.0005652694285221396,0.0035285718523551464,-0.002234242882716091,-0.006599791189097233,0.046759117549151054,-0.025347663499948367,0.009583617267395775,0.024848944778921942,0.001984867496153647,0.0001306742932926856,-0.027443066544596002,0.018105008588208904,-0.01624531477561938
2.0,1.0,0.012345296450129483,0.005808411007276983,-0.016237035067059452,-0.005362622820321347,0.02940550867498543,0.022684184525051096,0.022695225714199574,-0.011858309615429826,-0.0013638641244520526,0.032865736332654445,0.017959064464212318,0.029998075466994942,0.02165081761309466,-0.011249891756526997,0.02509874571266203
2.0,1.5,0.01757180032745579,-0.003268992132620027,0.016862044600738806,0.03707374788845608,0.03474647494116741,-0.03477050469300473,-0.0016627636779305015,0.021643014540244615,-0.003906483181290427,0.03620151216184877,0.016205267207451794,-0.008218241183131853,0.024109194241085027,-0.0010667781332622127,-0.005656917301916702
2.0,2.0,0.059889510441331145,0.030425892631435074,0.006452922041212717,0.016125700555557395,-0.04455457303465052,0.06442074644120228,0.047495667946039495,-0.02475627670786472,0.0015783299689549498,0.06903498997148841,0.030668240854810184,0.01621000598142551,0.002971555715347364,0.019117825159974865,0.014224735720289533
2.0,2.5,0.004636131313926938,-0.07027143310566439,-0.03593420447461908,0.11262821948849856,-0.006451316877105597,-0.004422464595283504,0.049048776657424714,-0.019460479869717478,-0.00903565445973201,0.04720724893858546,0.014521186431053847,0.012830894859353015,-0.014928130248098049,-0.022258593122245464,-0.039025484469873695
2.0,3.0,0.00811310620843425,0.016771728527544986,0.013364626585983298,0.08386310050486058,0.01638526721723737,-0.01960966435649754,0.04500367821600118,0.020297080856918906,0.012840974496758552,0.03923834661973203,0.007985261326528754,0.0069638691282313155,0.011257602376567657,-0.012860263898339185,0.033506698274356976
2.0,3.5,0.0016049076771453773,0.005323680349972277,0.01402100082132423,0.08934683405244721,0.012588634192748072,-0.01961330483726401,0.07022161268783012,0.004187536321309464,0.028737388269536736,0.008986616893129688,-0.006076368263842762,0.06408500571856907,0.01319189189427425,0.021353501753319164,0.014825057535681271
2.0,4.0,0.03664508239291928,0.002091637620079178,-0.03954589856846952,0.10817752663111524,0.011981355499174054,-0.01803761566498714,0.07647104066408017,0.02259486725655481,-0.004414204963594996,0.05675602469610396,-0.013890446368584447,0.026433962750606988,0.0154498697074277,-0.0003062586458012071,0.0378635639129018
2.0,4.5,0.030533606082195686,-0.02084674354994444,-0.01640271123151066,0.0964352246820219,0.004829760401261374,-0.0023566020290130504,0.09515508275797831,-0.005624321600948908,0.04758670809547185,0.011725744988780658,0.02720743436661413,0.005151365506413331,0.039456122058954074,0.04353991684110337,0.03174677137221488
2.0,5.0,0.05061030218928583,0.018038186522671813,0.00871174087835254,0.10628673231005664,-0.018975863347778475,-0.03324852423822338,0.02554914921049574,0.048324734106129,0.03850274723611473,0.036143343424283644,0.024660816555178905,0.039448689503348545,0.01314997220676649,-0.003564957556431511,-0.01591225765167575
2.0,5.5,0.03242798143060676,-0.009189259113240318,-0.01938757097739485,0.113526861747055,0.05193212546300587,0.002021266087717197,0.10705679183725418,0.03470621877503069,0.02618211157755014,0.04115391074304748,0.04474598547365175,0.03357815585027628,0.03060534391460458,0.008374040173692218,0.05217271539737681
2.0,6.0,0.03224701264828574,-0.028686921069023204,-0.03528767040376579,0.12296301623476118,0.0001791946114762699,0.018671856096697075,0.06482061417475735,-0.0031572414235033863,0.03427944211321556,0.013045329840710771,0.0015498069842509602,0.0014863499113943396,0.020639134359818952,-0.014313354456081142,-0.013189969652156911
2.0,6.5,0.05110052862179164,-0.026657815229523853,0.0316767295777994,0.08028873643844571,-0.05857042732416682,-0.03013874263518444,0.11723869214291312,-0.023868374387628098,0.026085817696019975,0.011745617559445306,-0.02329839547639165,0.010174835820254184,0.016499192979614295,0.011457522554137975,0.03786405481837276
2.0,7.0,-0.02092206493045502,0.009361403868667458,0.028110425337025968,0.11087494117606608,0.022993075918400836,-0.036793073775784654,0.10376359560353636,-0.013860809508509661,0.050829106625340396,-0.0009313088522582402,0.005748007480815688,0.008846018919981862,-0.02021355510594591,-0.00764421219383503,0.027720873166292126
2.0,7.5,0.020202788687401108,-0.002039574960282018,0.02368811822974001,0.08050009997904603,0.03623116695505827,-0.04177977368108149,0.15489829861271856,0.0019134207900363257,0.046048534915293336,0.02327850823149159,-0.03952913708437262,0.017117153476440616,0.05000844458880824,-0.05103570337668131,-0.0018091075488177268
2.0,8.0,0.041154191261607125,0.008804574836246616,-0.04900150334482756,0.08797404289573665,-0.003090992901392403,-0.017166835140767212,0.14944800620945803,0.0040242559182536285,0.056600172356635815,-0.02263859304773188,-0.02827696043234886,-0.030801271574723153,0.017081404071203097,-0.01302738402313025,0.03481431034640634
2.0,8.5,-0.003000894859757144,-0.01865792419204592,-0.024342653091756768,0.12068552347024607,0.009778579164119082,-0.03745843248221632,0.09917512805294716,0.010243346257710064,0.06377253530217489,0.013355236631324213,0.026794011281976747,-0.0066234034194603076,0.018340086161980258,-0.05575535869568237,0.018184255322058578
2.0,9.0,-0.02074380831163705,-0.007446568820486601,-0.04750353884996083,0.13300168159663744,-0.03733813468316491,-0.03946941736905129,0.12667248255287394,0.021080167297704944,0.02929564807069882,0.031970860611274375,-0.009677244427795018,0.045604013743354876,0.043833423573976536,0.020380206786204714,0.000873344888970753
2.0,9.5,-0.0037051001234655726,-0.0182773851186525,-0.02760775935979957,0.08166081403579767,-0.015384490172437577,-0.010042294153551876,0.11967629584739643,-0.02558147551081883,0.041756944914602336,0.013698701516815594,-0.024939886849676327,0.038951249162369236,0.008965699202759254,-0.008707494037656327,0.004517669245875123
2.0,10.0,0.03817161155703528,-0.004163595100117,0.05156897499152842,0.11736503215827668,-0.015858215073641817,0.007447454643984752,0.11283194675226586,-0.012322665907594241,0.06098438032735251,-0.0004960500422667672,-0.009859733152999288,-0.01070225145970668,0.040799844003500965,-0.010268768293336207,-0.0213544544398555
2.0,10.5,0.025831945386455463,0.0035896682077533157,-0.022337437943108267,0.054235578691646386,0.012802811726918514,0.003501175071261476,0.09180177741467777,-0.015803494676079374,0.02550968122826184,0.03409190200979709,0.0366454732173433,0.017133261664226587,0.00884818712884366,-0.04769110495223059,0.00578443061545212
2.0,11.0,0.04503952245260755,-0.00180041807608871,0.035653971301233114,0.08433645911752845,0.0004884141524952333,0.0294781813402954,0.1021450279888181,0.019034510305870955,0.017543860375492458,0.05858591780996753,0.02823983213817705,0.02709048096764597,-0.018377573422564755,-0.029495285359570494,-0.021769131209996347
2.0,11.5,0.013624330081168423,0.0007801034615838998,0.03016961995025539,0.10059867651538451,0.018155567079738366,0.061989636399772306,0.18031934848357647,-0.03947104528778695,0.10631455420598042,0.021390662835727502,-0.0074446643473513475,0.03670919019138297,-0.005433820211109974,0.0020926991477233418,0.02940834257701471
3.0,0.5,-0.004914906632994422,0.03838335532392153,0.008227585391750992,0.06514701013227887,0.004434123094158312,-0.07199151907332309,0.07050505293087285,-0.007694873917586444,0.00978085642125729,0.025395065951195492,0.02119189618030345,0.08207975141686917,0.00589859041457958,0.02074497948940828,0.01557310017029043
3.0,1.0,0.042219128797316215,0.01070938683351589,0.02567445711210617,0.06466130358920519,0.0033124708082432706,-0.01010112180788999,0.041277505997125756,-0.006082134110621441,0.036996301348220094,0.03723362424795625,-0.007098125807169867,0.01216825674641842,-0.004984810503610877,-0.005114026930355852,-0.012141012122064858
3.0,1.5,0.020985691538357554,-0.029014835476094042,0.012128937826719297,0.0731979959067703,-0.02048434331735673,0.03224728412305257,0.004555498920521875,-0.010905938566766176,-0.017094614277469704,0.0577635134609634,-0.006575389391129972,0.021049358403454992,0.015582101203624629,-0.04659932692745908,0.03405401272648563
3.0,2.0,0.02119766025635117,0.023900960225327388,-0.0007392501330718494,0.09540918344076822,-0.020608603915428413,0.011958803892501289,0.04981472986130761,0.012430014843933098,0.031026088892498267,0.07507154005923701,-0.004673587249643121,-0.016200657180626566,0.031787946318698454,-0.015245167571613896,-0.013554586263952286
3.0,2.5,0.0907119921248781,0.008208277663461648,-0.033484369337481605,0.09418183874459556,-0.004575513902150407,0.030030978129199717,0.03626059546824024,0.05006118436771319,0.024820646224949307,0.06712411046675514,-0.03227038327423214,-0.004714826312563994,0.029025974081653947,-0.012205199559979216,0.003806097732800186
3.0,3.0,0.06616649043014193,-0.004323465614879216,-0.03226505774260056,0.13547613239150702,0.019783758077784076,0.05091286598515907,0.1311145734800579,0.046267204781063935,0.043219232962286934,0.061025743272032966,0.03903600212164371,0.0005543677412382537,0.01013005493137018,0.012420168352745216,0.02263019054648888
3.0,3.5,0.02299412584528007,0.02456470445023543,-0.027678293947365363,0.11077342475532619,0.017168324726301344,0.03038096653339571,0.0755844454479473,0.03516444342726384,0.040362395208743386,0.02642177966832019,0.023101637279990987,-0.002648657277969877,0.01677647133485891,-0.008823674951417547,-0.006453129911748587
3.0,4.0,0.025388462230203687,-0.02784158665783749,-0.036037811698941984,0.1855034988162487,-0.051575352353135186,-0.017413026452356716,0.08304154193560649,0.007759630923740542,0.0741777122822239,0.07682099690441464,-0.007004466643054107,-0.0031976509858138947,0.012162357323149258,0.005555761340126941,-0.008062706298627561
3.0,4.5,0.04888188936932295,0.012464738345621522,0.028844711161541716,0.12800574852714924,0.019217186375257555,0.020538617621672292,0.11026189752734342,-0.005281736415344268,0.07754802622995022,0.02307980648914988,0.009742034175092392,0.004561691378176013,0.04982651999219817,-0.026263784799410654,-0.00623364712963374
3.0,5.0,-0.03114223996969913,-0.01642908905736401,-0.039495154548129956,0.1372928106808192,0.009432916570339525,-0.03729029686485011,0.10568440018819326,0.021271243229082203,0.044064437518820665,0.0210830317742661,0.027402664596517218,0.007743779491941194,0.03285376140537021,-0.0011585724327867269,-0.01223572413700156
3.0,5.5,0.029838133581855233,0.014079015440571581,0.003110568401887921,0.19294546254797515,0.02465309627546103,0.019613893737292835,0.22495990354940684,-0.025883743257551464,0.07540413802873097,0.029744625794279958,0.013986018037046265,0.039632644662131594,0.06515147718344554,0.011789401701113275,-0.005636041505655828
3.0,6.0,0.04636765880962702,0.012450588390303993,-0.008244648764496376,0.16550821369225444,-0.014177223960998705,0.04460474252305289,0.13994459284983832,0.029934327096505616,0.11598641385668623,0.05413622961018334,0.022734501323370383,0.006359128495400059,0.05147241976267077,0.005894176219877227,-0.008472497560804131
