1.000000000000000000e+00 9.479622662083264650e-01 9.538837966074900088e-01 9.021147992674271032e-01 8.956035238876401960e-01 9.039755653902949994e-01 8.951056769054357432e-01 9.258767323214934786e-01 9.456433783796454051e-01
9.479622662083264650e-01 1.000000000000000000e+00 9.412920553327926987e-01 9.039278542906874492e-01 8.968452721725814758e-01 9.025631668699118926e-01 9.015058773580525431e-01 9.130042032347482905e-01 9.403843768648920687e-01
9.538837966074898977e-01 9.412920553327925877e-01 1.000000000000000000e+00 9.023543912593310345e-01 8.961979690457531067e-01 9.192177918404219605e-01 9.209492748909171578e-01 9.290860667111683346e-01 9.468336389026338340e-01
9.021147992674272142e-01 9.039278542906875602e-01 9.023543912593309235e-01 1.000000000000000000e+00 9.268084331724502078e-01 9.375671714219273589e-01 9.265791346529969053e-01 8.777179947429157858e-01 8.954229949308475378e-01
8.956035238876401960e-01 8.968452721725813648e-01 8.961979690457531067e-01 9.268084331724502078e-01 9.999999999999997780e-01 9.358777883125876107e-01 9.299352214162751595e-01 8.466919816419252731e-01 8.617164155379677393e-01
9.039755653902949994e-01 9.025631668699120036e-01 9.192177918404219605e-01 9.375671714219272479e-01 9.358777883125876107e-01 1.000000000000000000e+00 9.341336217306379641e-01 8.730348185990399745e-01 8.962665201622326272e-01
8.951056769054357432e-01 9.015058773580525431e-01 9.209492748909172688e-01 9.265791346529969053e-01 9.299352214162751595e-01 9.341336217306379641e-01 1.000000000000000000e+00 8.852888373240630493e-01 8.906017794566131185e-01
9.258767323214933676e-01 9.130042032347482905e-01 9.290860667111685567e-01 8.777179947429158968e-01 8.466919816419252731e-01 8.730348185990399745e-01 8.852888373240630493e-01 9.999999999999998890e-01 9.485007503801535789e-01
9.456433783796452941e-01 9.403843768648919577e-01 9.468336389026338340e-01 8.954229949308476488e-01 8.617164155379679613e-01 8.962665201622326272e-01 8.906017794566131185e-01 9.485007503801536899e-01 9.999999999999998890e-01
